sexe,age,distance_parcourus_KM,nombre_heure_retard,travail,premiere_fois,nb_heure_travail_semaine,Tutorat,provenance,vehicule,vis_seul,etat_matrimonial,heure_moyenne_sommeil,Nom_cours,classe
0,28,17,9,1,0,2,0,0,1,1,0,8,Robotique,1
0,18,29,3,0,1,10,1,3,0,1,0,9,Mathematiques discretes,0
1,29,4,21,1,1,22,0,4,1,1,1,4,Fracais 2,0
0,40,20,15,0,0,25,1,2,1,0,0,10,Espagnol,0
1,24,20,13,1,1,29,1,4,1,1,1,6,Anglais,1
1,27,15,15,1,1,31,1,3,1,0,0,10,Machine Learning,0
0,27,27,20,0,1,31,1,0,1,0,0,6,Big Data Analytics,0
0,29,27,4,0,0,0,0,0,0,1,1,4,Peripheriques et objets connectes,0
1,24,8,20,0,1,8,1,4,1,1,0,9,Robotique,0
1,21,28,23,1,0,24,1,2,0,0,1,6,Mathematiques discretes,1
0,17,26,25,1,0,14,0,1,1,1,0,8,Francais 1,0
0,36,6,2,0,1,2,0,1,1,1,0,8,Anglais,0
0,26,15,1,0,1,6,1,3,0,0,1,7,Programmation orientee objet,1
0,37,22,11,0,0,17,1,2,0,0,0,4,Philosophie 3,0
0,33,23,11,0,1,35,0,3,1,0,1,10,Machine Learning,1
0,22,6,16,1,0,19,0,3,0,0,0,10,Francais 3,1
1,31,17,17,1,0,22,1,2,1,0,1,8,Fracais 2,0
1,24,17,0,1,1,30,0,1,0,1,1,4,Machine Learning,0
1,17,1,1,0,1,6,0,3,0,0,0,6,Francais 1,1
0,37,24,16,1,0,7,0,4,0,0,1,5,Anglais,1
1,38,18,16,0,0,11,1,2,1,1,1,4,Genie logiciel,0
1,39,18,22,0,1,24,0,4,0,1,1,5,Robotique,0
0,36,5,4,0,0,32,0,0,1,1,0,5,Francais 1,0
1,28,17,3,0,1,8,0,3,0,0,0,10,Francais 3,0
1,37,1,22,0,0,9,0,2,1,0,1,9,Structure de base de donnees,0
1,29,14,21,0,0,6,0,4,0,1,1,5,Fracais 2,0
0,24,1,11,0,0,15,1,0,0,1,0,10,Peripheriques et objets connectes,1
0,30,4,18,0,0,1,0,4,1,1,1,6,Structure de base de donnees,1
0,36,9,10,0,1,27,0,1,0,0,1,8,Mathematiques discretes,1
1,35,5,9,1,0,0,1,0,0,1,1,6,Robotique,1
1,32,27,2,0,0,19,0,4,0,1,1,6,Developpement web avance,0
1,27,15,0,0,1,20,0,3,0,1,1,8,Developpement web avance,1
0,30,23,12,1,1,13,0,2,1,0,1,5,Francais 3,0
1,18,19,14,0,0,25,0,2,1,0,0,7,Reseaux informatiques,1
1,36,9,17,1,0,30,1,4,0,1,1,4,Algorithmes avances,1
0,26,2,7,0,1,35,1,2,1,1,1,7,Genie logiciel,1
1,25,11,8,0,1,19,1,1,1,0,1,5,Developpement web avance,1
1,22,23,17,1,0,5,1,0,0,0,1,9,Philosophie 3,0
1,30,19,11,0,1,20,0,0,1,1,0,4,Philosophie 2,0
1,37,7,6,1,0,9,1,3,1,0,1,5,Developpement web avance,0
1,24,29,22,0,1,34,1,1,0,1,0,6,Traitement du langage naturel,0
0,20,1,5,1,1,13,0,3,1,1,1,10,Langages de programmation avances,0
0,39,24,4,1,1,3,0,0,1,1,1,5,Application mobile 2,0
0,29,25,20,1,1,17,1,3,1,0,0,7,Genie logiciel,0
0,27,22,16,0,0,32,0,0,1,1,0,6,Francais 3,0
0,24,11,21,0,1,21,1,2,0,0,1,9,Developpement web avance,1
1,33,2,20,1,1,18,1,3,0,0,0,9,Robotique,0
0,28,30,15,1,1,18,1,4,0,1,1,9,Reseaux informatiques,1
1,33,27,23,0,0,27,0,3,1,0,0,4,Anglais,1
1,26,13,5,1,0,10,1,3,1,1,0,5,Structure de base de donnees,0
1,35,26,1,1,0,15,0,0,1,0,1,10,Peripheriques et objets connectes,0
1,38,9,12,1,1,6,0,0,0,1,0,7,Traitement du langage naturel,0
0,30,17,5,0,1,12,1,1,0,0,0,7,Developpement web avance,0
1,29,20,13,0,1,13,1,4,1,1,0,8,Conception de bases de donnees,1
1,39,1,8,0,0,35,0,2,0,1,1,10,Espagnol,1
0,34,22,15,1,1,0,1,3,1,1,0,10,Francais 3,0
1,25,6,23,0,1,7,1,0,0,0,0,9,Francais 3,0
0,18,26,20,0,0,13,0,2,1,1,0,4,Francais 1,0
0,34,18,2,0,0,7,1,4,0,0,0,7,Algorithmes avances,0
1,28,28,13,0,1,7,0,3,1,1,1,6,Mathematiques discretes,0
0,38,30,3,0,0,6,0,2,0,1,1,9,Philosophie 1,0
0,35,6,11,1,0,31,1,2,0,0,1,8,Francais 1,0
1,27,4,7,0,1,17,1,1,0,1,1,5,Robotique,0
1,26,12,7,1,1,30,1,0,1,1,1,9,Algorithmes avances,0
1,27,6,6,0,0,9,0,4,0,0,0,7,Application mobile 2,0
1,23,12,12,0,1,27,1,3,0,1,0,5,Conception de bases de donnees,1
1,27,20,3,0,0,22,0,4,0,1,0,8,Langages de programmation avances,1
0,24,16,22,1,0,13,0,2,1,0,0,4,Machine Learning,0
1,27,6,2,1,0,18,1,3,1,1,0,8,Mathematiques discretes,0
0,18,12,13,0,1,3,0,2,1,1,0,9,Intelligence artificielle ethique,1
1,27,8,4,1,1,27,1,2,1,1,1,9,Intelligence artificielle ethique,0
1,38,1,23,1,1,3,0,3,0,1,1,5,Traitement du langage naturel,0
0,21,27,4,1,1,18,0,2,0,0,0,9,Francais 3,1
0,24,20,17,0,1,3,1,2,1,0,0,4,Intelligence artificielle ethique,0
1,27,15,8,0,0,21,0,4,1,1,1,7,Structure de base de donnees,1
1,23,10,20,1,1,21,1,1,1,0,1,5,Langages de programmation avances,1
0,19,12,0,0,1,20,1,3,0,0,1,8,Fracais 2,0
1,35,2,16,0,0,33,1,2,1,0,1,5,Philosophie 3,0
1,33,22,22,1,0,22,0,2,1,1,0,8,Fracais 2,1
1,21,17,19,0,0,26,1,1,1,1,1,6,Systemes d'exploitation,1
1,25,11,19,1,1,33,1,3,0,1,1,7,Intelligence artificielle 1,1
1,39,28,10,1,1,24,0,3,0,0,0,8,Intelligence artificielle 2,1
0,23,6,1,0,0,27,0,0,1,0,0,5,Application mobile 1,1
1,39,20,14,0,1,13,1,3,0,1,1,9,Algorithmes avances,1
1,25,13,11,0,0,3,0,0,0,1,0,7,Genie logiciel,0
1,31,17,17,0,0,23,0,0,0,0,0,6,Robotique,1
1,29,7,9,0,0,27,1,0,0,1,1,5,Espagnol,0
1,19,24,17,0,0,9,1,1,1,1,1,5,Philosophie 1,0
1,27,1,16,1,1,7,1,0,0,0,0,10,Genie logiciel,0
1,17,18,23,1,1,33,1,0,1,0,1,4,Systemes d'exploitation,1
1,21,15,0,0,1,8,1,0,0,0,0,10,Espagnol,1
1,37,7,15,0,1,11,0,1,0,0,1,4,Systemes d'exploitation,1
1,28,5,2,1,1,4,0,1,0,0,0,7,Genie logiciel,1
0,21,22,25,0,0,24,0,2,0,0,1,6,Genie logiciel,0
1,17,2,23,1,0,16,0,2,1,1,0,7,Big Data Analytics,0
1,20,10,21,0,1,31,1,1,1,1,0,7,Application mobile 2,1
1,29,8,10,1,1,19,0,3,1,1,1,9,Anglais,0
1,17,27,13,0,1,3,0,3,1,1,0,10,Conception de bases de donnees,1
0,36,12,4,1,1,35,1,0,1,0,0,7,Robotique,1
1,18,21,14,0,0,0,1,3,1,1,1,4,Francais 1,0
1,36,16,5,1,0,17,0,3,0,1,0,6,Systemes d'exploitation,0
0,24,3,14,1,0,16,1,2,1,1,0,5,Peripheriques et objets connectes,0
1,24,4,6,1,0,19,0,1,1,1,1,5,Developpement web avance,0
0,21,3,25,1,1,5,0,4,0,0,0,8,Langages de programmation avances,0
1,36,23,9,1,0,3,0,0,0,1,1,5,Conception de bases de donnees,1
1,22,30,20,1,1,27,1,2,1,1,1,6,Machine Learning,1
1,25,26,18,1,0,18,0,1,0,0,1,8,Programmation orientee objet,0
1,19,9,17,1,1,29,0,4,0,1,1,5,Application mobile 1,0
1,18,6,0,0,1,5,0,2,1,1,0,4,Peripheriques et objets connectes,1
0,40,15,15,1,0,3,1,4,1,1,0,5,Fracais 2,0
1,20,1,12,1,1,33,0,1,0,0,1,7,Reseaux informatiques,1
0,23,27,12,1,0,11,0,1,0,0,1,9,Peripheriques et objets connectes,0
1,25,6,9,0,0,13,0,1,1,0,1,9,Philosophie 3,1
0,34,23,13,1,1,26,1,3,1,0,1,6,Philosophie 3,0
1,20,20,9,0,0,33,0,4,1,0,0,7,Big Data Analytics,0
1,40,17,10,1,1,22,1,0,0,0,1,10,Fracais 2,0
1,26,13,9,1,0,20,0,0,1,0,1,8,Systemes d'exploitation,0
0,34,7,6,1,1,25,1,1,1,0,0,10,Intelligence artificielle ethique,0
0,36,13,23,0,0,20,1,0,0,1,1,7,Conception de bases de donnees,0
0,17,13,0,0,0,29,0,4,1,1,1,4,Securite informatique,1
0,21,30,18,1,1,25,0,1,0,0,1,8,Reseaux informatiques,0
1,36,3,12,1,1,12,1,0,0,1,1,7,Peripheriques et objets connectes,0
0,18,9,13,0,0,9,0,0,1,0,1,7,Algorithmes avances,0
0,25,15,11,1,0,21,0,2,1,1,1,4,Big Data Analytics,0
1,37,11,3,0,1,2,1,3,1,1,0,5,Securite informatique,0
0,26,11,8,0,0,34,0,3,0,0,0,5,Reseaux informatiques,0
0,36,28,14,1,1,8,0,2,0,0,1,6,Mathematiques discretes,0
1,30,10,18,0,1,26,1,3,0,0,1,9,Developpement web avance,1
0,25,23,15,1,1,3,0,4,0,1,1,9,Intelligence artificielle ethique,0
0,20,12,19,1,0,13,1,2,0,1,1,9,Robotique,1
1,39,28,22,1,0,0,0,3,1,1,1,7,Developpement web avance,0
1,34,11,18,1,0,14,1,4,1,1,0,8,Systemes d'exploitation,0
1,32,29,10,1,1,32,1,1,0,1,1,9,Fracais 2,0
0,27,17,19,1,0,12,1,3,1,0,1,4,Traitement du langage naturel,0
0,18,29,11,1,0,3,0,1,1,0,0,4,Intelligence artificielle 2,0
0,33,18,5,1,1,32,1,1,1,1,0,6,Algorithmes avances,0
0,22,27,18,0,0,6,1,1,0,1,1,4,Developpement web avance,1
1,25,15,20,1,0,1,0,2,0,1,1,10,Mathematiques discretes,1
1,33,8,19,0,1,4,1,4,1,1,0,6,Intelligence artificielle ethique,0
0,23,14,12,0,1,26,0,1,1,0,0,4,Intelligence artificielle ethique,0
1,27,13,3,0,0,22,1,4,0,0,0,7,Espagnol,0
1,30,23,1,1,0,7,0,2,1,1,0,8,Reseaux informatiques,0
1,30,4,20,0,0,2,1,0,1,1,0,9,Robotique,1
1,27,21,9,0,0,24,0,1,0,1,1,10,Application mobile 1,0
0,35,25,3,1,0,7,0,1,0,0,0,7,Philosophie 1,0
0,19,12,0,1,0,28,1,0,1,0,1,10,Robotique,0
0,33,26,7,0,0,35,0,0,1,0,0,6,Intelligence artificielle 1,1
1,25,13,19,1,1,16,1,1,0,1,0,4,Big Data Analytics,1
0,21,15,12,0,1,24,1,3,0,1,0,8,Intelligence artificielle 1,0
0,32,22,25,1,1,28,1,1,1,1,1,10,Francais 3,1
1,23,26,20,0,0,35,0,0,0,1,0,8,Big Data Analytics,1
1,23,23,1,0,0,22,0,2,0,0,0,8,Traitement du langage naturel,1
0,37,16,10,0,1,6,0,1,1,0,1,7,Developpement web avance,1
0,23,25,7,0,0,31,1,0,1,1,0,5,Francais 1,0
0,30,19,3,0,1,11,1,3,1,1,0,10,Philosophie 1,0
0,24,4,21,1,1,13,1,0,1,1,0,10,Systemes d'exploitation,0
0,30,27,1,0,0,27,0,2,1,0,1,5,Big Data Analytics,0
0,19,5,2,0,0,4,0,3,1,0,1,8,Mathematiques discretes,1
1,30,11,6,0,1,26,1,2,0,1,1,4,Algorithmes avances,0
1,34,7,23,0,1,26,1,2,0,0,1,7,Reseaux informatiques,0
1,38,22,15,1,1,10,0,2,1,0,1,9,Francais 3,1
0,24,24,20,1,1,6,0,2,1,1,1,7,Philosophie 1,1
0,35,10,10,0,1,18,1,1,1,0,0,7,Francais 3,1
1,22,27,8,1,1,16,1,3,1,1,0,9,Reseaux informatiques,0
0,18,20,2,1,1,18,0,1,0,1,0,10,Securite informatique,0
0,26,11,25,0,1,16,0,2,1,1,0,8,Traitement du langage naturel,1
0,39,8,15,0,0,27,0,0,0,1,1,4,Developpement web avance,0
0,23,10,23,1,0,33,0,4,0,0,1,6,Systemes d'exploitation,1
0,37,7,25,0,1,33,1,1,0,0,0,5,Intelligence artificielle 2,0
1,27,8,11,1,0,23,1,3,1,0,1,10,Fracais 2,0
0,38,4,15,0,1,7,1,4,0,0,1,5,Anglais,1
0,30,5,25,1,1,3,0,2,1,0,1,6,Structure de base de donnees,0
0,20,27,7,0,1,28,1,1,1,0,0,9,Systemes d'exploitation,0
1,28,26,3,1,1,10,0,3,0,1,1,8,Francais 1,0
0,29,4,11,0,1,14,0,4,0,1,1,9,Systemes d'exploitation,0
0,17,14,15,0,1,0,1,3,1,0,0,9,Peripheriques et objets connectes,0
0,20,15,6,1,0,30,1,2,0,0,1,7,Espagnol,1
0,19,23,12,0,0,19,0,4,1,1,0,5,Application mobile 1,1
0,38,22,23,0,0,34,1,1,0,0,0,7,Intelligence artificielle 1,0
0,23,18,18,0,0,12,1,4,1,1,1,9,Systemes d'exploitation,0
0,31,11,15,0,1,25,0,2,0,0,0,5,Developpement web avance,0
1,35,5,4,1,0,16,0,0,0,0,1,8,Philosophie 1,0
0,39,30,3,1,1,30,0,0,0,1,1,4,Mathematiques discretes,1
1,19,22,20,1,1,23,1,0,0,0,0,5,Big Data Analytics,1
0,17,28,9,1,0,35,0,0,1,0,0,9,Fracais 2,0
1,35,10,5,1,0,27,1,3,0,0,1,5,Algorithmes avances,0
0,31,15,16,0,0,16,1,2,1,1,1,6,Mathematiques discretes,1
1,17,15,12,1,1,0,0,2,0,1,0,4,Philosophie 3,1
0,38,3,12,0,1,33,0,0,1,0,0,9,Philosophie 2,1
0,33,16,1,1,0,21,1,2,1,0,0,9,Philosophie 3,1
1,21,21,8,0,0,5,0,3,0,1,1,10,Fracais 2,1
0,27,25,22,1,0,2,0,2,0,1,0,8,Developpement web avance,1
1,29,27,9,1,0,19,0,3,1,0,0,5,Machine Learning,1
0,38,23,24,1,0,6,0,1,1,1,1,7,Big Data Analytics,0
0,27,17,23,0,0,24,0,3,0,0,0,5,Traitement du langage naturel,0
0,23,24,15,1,0,3,0,4,1,1,1,10,Structure de base de donnees,1
1,23,1,8,0,0,10,1,1,0,1,0,4,Conception de bases de donnees,1
1,37,20,14,0,1,8,0,2,0,0,1,5,Philosophie 3,0
0,33,11,20,0,0,16,1,2,0,1,0,10,Anglais,0
0,33,7,5,1,1,25,1,3,0,0,1,7,Langages de programmation avances,1
0,32,3,21,1,0,19,1,4,1,1,1,10,Developpement web avance,0
0,22,29,15,0,1,3,0,3,1,1,0,10,Reseaux informatiques,1
1,20,8,23,0,1,5,0,1,1,0,1,7,Robotique,1
0,25,13,2,1,1,26,1,3,1,1,0,10,Philosophie 1,1
0,18,20,2,0,1,18,0,1,1,0,1,8,Algorithmes avances,0
1,40,13,9,1,1,15,1,4,1,0,1,6,Intelligence artificielle 2,0
0,19,5,11,1,1,23,1,0,0,1,1,6,Philosophie 3,1
0,38,9,7,0,1,34,1,4,0,0,1,4,Developpement web avance,1
1,19,11,17,0,1,8,1,0,1,1,1,7,Peripheriques et objets connectes,0
1,20,3,2,1,1,32,1,0,1,1,1,5,Robotique,1
0,36,13,7,1,0,5,1,3,0,1,1,8,Philosophie 3,0
1,34,23,8,1,1,2,1,1,0,0,1,8,Systemes d'exploitation,1
1,36,21,24,1,0,18,1,1,0,1,1,9,Intelligence artificielle 1,0
1,17,23,1,1,1,6,0,0,1,1,0,7,Machine Learning,0
0,40,29,6,0,1,2,1,2,1,0,0,7,Systemes d'exploitation,1
1,35,15,24,1,1,29,1,1,1,1,0,4,Big Data Analytics,1
1,17,18,0,0,1,17,0,4,0,1,0,8,Conception de bases de donnees,1
1,20,13,19,0,0,7,0,3,1,0,0,10,Philosophie 2,0
0,24,27,7,1,0,2,1,1,0,1,1,6,Application mobile 2,0
0,24,8,2,1,1,19,0,4,0,1,1,8,Intelligence artificielle ethique,1
1,37,14,14,1,1,7,1,2,0,0,0,7,Machine Learning,0
1,33,30,6,0,1,17,1,4,0,0,1,7,Securite informatique,1
0,25,22,22,0,1,21,0,2,0,1,1,7,Anglais,1
0,19,5,0,1,1,14,0,4,1,0,1,4,Fracais 2,0
0,24,3,15,1,0,30,0,2,1,0,0,10,Espagnol,0
0,23,3,6,0,0,19,1,1,1,0,0,4,Peripheriques et objets connectes,0
0,25,26,16,0,0,32,1,0,0,1,1,4,Application mobile 2,1
1,38,4,11,0,1,13,1,3,1,1,0,6,Mathematiques discretes,1
1,40,4,13,1,0,33,1,0,1,0,1,9,Mathematiques discretes,0
1,40,25,15,0,0,21,0,1,0,0,1,8,Traitement du langage naturel,1
0,22,16,3,0,1,19,0,3,0,1,0,5,Intelligence artificielle 2,0
0,35,27,6,1,1,24,0,4,1,1,1,8,Francais 3,0
0,27,21,14,1,1,21,0,2,1,1,1,6,Reseaux informatiques,0
1,25,22,2,0,0,33,1,4,1,0,1,6,Traitement du langage naturel,1
1,19,12,19,1,0,18,0,3,1,0,0,10,Genie logiciel,1
1,23,7,4,1,1,7,1,1,1,0,0,9,Algorithmes avances,1
1,22,28,20,0,0,27,0,0,0,0,0,6,Big Data Analytics,1
0,23,14,8,0,1,28,1,4,1,0,1,10,Anglais,0
1,38,22,23,0,1,12,1,0,1,0,1,5,Programmation orientee objet,1
1,29,1,23,1,0,27,1,3,0,0,1,6,Philosophie 3,1
0,28,2,15,1,1,24,1,2,1,0,0,9,Structure de base de donnees,0
1,39,30,17,0,0,28,1,1,1,0,0,9,Application mobile 1,0
1,27,29,15,0,1,28,1,4,0,1,0,4,Traitement du langage naturel,1
0,33,12,23,1,1,12,1,4,1,0,1,6,Securite informatique,0
1,31,1,12,0,1,5,0,1,0,1,1,8,Intelligence artificielle 1,0
0,39,28,6,1,1,19,0,2,1,1,0,7,Francais 1,1
0,21,7,3,1,0,33,1,4,0,0,0,7,Reseaux informatiques,1
0,26,10,2,1,1,12,0,3,0,1,1,7,Peripheriques et objets connectes,0
1,26,16,8,0,1,25,0,0,1,1,0,4,Peripheriques et objets connectes,0
1,27,29,1,1,1,25,1,0,1,0,1,5,Francais 3,1
1,20,27,18,1,1,0,1,0,1,1,1,4,Securite informatique,0
1,31,12,14,0,1,3,1,4,1,0,0,8,Conception de bases de donnees,1
1,34,22,2,1,0,8,1,0,1,0,0,4,Peripheriques et objets connectes,1
1,24,14,6,0,1,20,0,4,0,1,0,9,Fracais 2,1
1,22,12,0,1,0,7,1,3,1,1,0,5,Philosophie 2,0
0,21,1,23,1,0,3,1,3,1,1,0,5,Philosophie 3,1
0,24,30,23,1,0,1,0,4,0,0,1,9,Anglais,0
0,39,28,0,0,1,27,1,1,1,1,1,8,Traitement du langage naturel,1
1,26,29,14,1,0,13,0,0,0,0,0,9,Philosophie 3,0
1,19,1,12,0,0,10,1,2,0,0,1,6,Application mobile 2,1
1,30,28,10,1,0,11,1,2,1,1,1,6,Robotique,0
1,21,23,5,1,1,12,1,3,0,0,0,4,Intelligence artificielle ethique,0
0,39,20,10,1,0,28,0,2,0,0,0,9,Francais 1,0
0,26,20,7,0,0,7,1,0,1,0,1,4,Reseaux informatiques,1
0,19,7,11,1,0,29,0,0,1,0,0,10,Systemes d'exploitation,1
1,18,4,13,0,1,15,1,4,1,1,1,7,Application mobile 1,1
1,39,24,13,1,0,21,1,2,1,1,1,7,Intelligence artificielle 2,1
0,30,1,3,0,0,34,0,0,0,1,0,4,Philosophie 3,0
0,20,26,23,0,0,31,1,3,1,1,1,4,Securite informatique,0
0,22,27,16,1,1,32,0,3,0,1,1,5,Application mobile 1,0
0,30,20,14,1,0,6,1,2,0,0,0,5,Systemes d'exploitation,1
0,29,5,16,0,0,23,0,3,0,1,1,5,Philosophie 2,0
1,34,7,13,1,0,30,1,1,0,1,1,9,Developpement web avance,1
1,22,4,5,0,0,6,1,1,1,1,1,6,Systemes d'exploitation,1
1,38,4,5,1,0,4,0,2,0,0,1,6,Langages de programmation avances,1
0,28,2,4,0,1,34,0,0,1,1,1,7,Conception de bases de donnees,1
1,27,21,3,1,0,13,1,3,0,0,0,8,Anglais,0
0,39,23,6,1,1,3,1,4,0,0,1,7,Structure de base de donnees,0
1,17,9,14,1,0,32,0,1,1,0,0,8,Philosophie 2,1
1,23,7,19,0,0,20,1,3,1,0,1,8,Anglais,1
1,34,1,7,1,0,32,0,3,1,1,1,6,Mathematiques discretes,1
0,22,29,22,1,1,1,0,2,1,0,1,8,Intelligence artificielle ethique,0
1,34,2,15,0,1,19,0,1,0,0,1,7,Francais 1,0
0,37,2,25,0,1,13,0,2,0,0,0,5,Intelligence artificielle 2,1
1,21,12,1,0,0,20,0,4,0,1,1,5,Intelligence artificielle ethique,1
1,30,9,16,1,0,3,0,0,1,0,1,4,Structure de base de donnees,0
1,22,26,23,1,1,31,0,3,1,1,0,6,Algorithmes avances,1
0,21,13,6,1,1,30,1,3,0,0,1,5,Programmation orientee objet,1
1,24,6,3,1,1,2,0,0,0,0,1,8,Mathematiques discretes,1
0,32,3,12,1,0,24,1,2,0,1,1,7,Programmation orientee objet,0
0,23,7,19,0,0,7,0,0,0,0,1,10,Securite informatique,0
1,22,17,9,1,0,5,1,1,0,0,0,9,Application mobile 1,1
1,19,10,23,0,0,24,1,4,0,0,1,8,Robotique,0
0,34,19,13,1,0,6,0,3,0,0,0,6,Reseaux informatiques,1
0,24,15,21,0,0,15,0,2,0,1,0,5,Traitement du langage naturel,0
0,33,5,14,0,1,4,0,3,0,1,0,9,Reseaux informatiques,1
0,18,6,25,0,0,12,1,2,0,1,0,8,Langages de programmation avances,0
0,29,10,6,0,0,15,0,2,0,0,1,9,Intelligence artificielle 2,0
1,20,25,18,1,0,34,0,0,1,0,0,7,Machine Learning,1
0,25,11,25,1,0,33,1,3,0,0,0,8,Espagnol,1
1,35,17,20,1,1,12,1,0,1,1,1,8,Genie logiciel,1
1,38,4,18,1,0,19,0,0,1,1,1,8,Application mobile 2,0
0,25,25,3,0,1,11,1,0,0,0,0,7,Francais 1,1
0,29,4,11,0,1,26,1,3,1,1,1,6,Intelligence artificielle 1,0
1,25,11,1,1,1,28,0,0,0,0,0,9,Algorithmes avances,0
1,40,3,21,0,0,19,0,3,0,0,0,7,Anglais,0
0,33,5,17,0,1,34,0,3,0,0,1,7,Application mobile 1,0
1,22,8,15,0,1,35,1,3,0,1,0,9,Intelligence artificielle 2,1
0,20,9,18,1,0,28,1,1,1,0,0,8,Intelligence artificielle 2,1
1,22,3,17,1,0,5,1,0,0,0,0,8,Philosophie 3,0
0,23,14,17,0,0,29,0,4,0,0,1,10,Francais 3,1
1,31,6,13,0,1,1,0,4,0,1,0,9,Genie logiciel,1
0,20,14,12,1,0,33,1,4,1,0,0,7,Philosophie 3,0
1,22,21,5,0,0,0,1,2,1,1,1,10,Structure de base de donnees,1
0,36,1,18,1,0,18,1,2,0,1,1,9,Traitement du langage naturel,0
0,28,3,6,0,0,3,0,4,1,1,1,7,Francais 3,0
0,28,22,8,0,1,7,1,1,1,1,0,6,Securite informatique,0
0,19,10,12,0,0,12,1,0,0,1,0,10,Application mobile 2,1
0,35,15,21,0,1,4,0,1,1,1,1,6,Francais 1,0
0,19,6,5,0,1,26,1,2,1,1,1,8,Francais 1,0
0,20,10,21,0,0,9,1,1,0,0,0,9,Reseaux informatiques,0
1,34,8,13,1,0,6,0,0,1,0,1,4,Traitement du langage naturel,0
0,36,23,18,1,1,27,0,0,0,0,1,5,Philosophie 3,1
1,19,19,4,0,1,9,0,0,0,1,1,5,Securite informatique,1
0,21,27,11,0,1,22,0,4,1,0,1,8,Machine Learning,0
1,26,21,8,0,1,1,0,2,0,0,1,8,Anglais,1
0,32,16,19,0,1,17,1,0,0,1,1,10,Francais 3,0
0,33,3,24,0,1,33,1,2,0,1,0,5,Francais 1,1
1,32,25,6,1,1,31,1,1,1,1,0,5,Robotique,0
0,19,26,20,1,1,28,1,0,0,1,1,4,Francais 3,0
1,20,14,10,1,1,30,1,0,0,1,0,7,Espagnol,1
0,23,7,17,1,0,22,0,0,0,0,0,7,Intelligence artificielle 2,1
0,37,9,10,0,1,19,1,3,0,1,0,5,Traitement du langage naturel,0
1,28,9,22,1,1,21,0,1,0,1,1,8,Fracais 2,1
1,38,25,19,1,1,17,0,3,1,1,1,8,Application mobile 1,0
0,35,15,22,1,1,31,1,3,0,0,0,9,Conception de bases de donnees,1
0,38,17,17,1,1,24,0,3,1,1,1,4,Francais 1,1
1,32,10,11,0,1,27,1,2,1,1,0,7,Philosophie 3,0
1,26,4,14,1,0,23,1,2,0,0,1,4,Mathematiques discretes,1
1,17,24,15,0,1,34,1,4,1,0,1,5,Francais 1,1
1,35,9,20,1,0,6,0,1,0,1,0,4,Application mobile 1,1
1,20,14,10,0,1,19,0,0,1,0,1,9,Anglais,1
0,21,26,18,1,1,31,0,2,1,0,0,7,Application mobile 2,1
1,25,2,19,0,0,31,1,2,0,1,1,7,Langages de programmation avances,1
1,31,28,24,1,0,21,0,4,0,0,1,10,Structure de base de donnees,1
0,33,22,21,1,1,4,1,2,1,0,1,7,Francais 3,1
0,33,6,20,1,1,34,0,3,0,1,0,9,Fracais 2,1
1,25,18,12,0,0,27,0,4,0,0,1,10,Espagnol,0
1,39,15,19,0,1,0,0,3,1,1,0,6,Francais 3,1
0,22,2,21,1,0,3,0,4,0,0,1,4,Algorithmes avances,1
0,35,22,12,1,0,14,1,2,0,0,0,5,Intelligence artificielle 1,1
0,30,30,9,1,1,7,0,4,0,1,0,5,Algorithmes avances,0
0,39,26,10,0,0,31,0,1,0,0,0,4,Structure de base de donnees,0
0,32,2,21,0,1,15,0,3,0,1,0,5,Peripheriques et objets connectes,0
1,35,28,0,0,1,17,0,0,0,1,1,8,Application mobile 2,1
0,33,27,20,1,1,25,1,4,0,0,1,10,Philosophie 1,1
0,38,16,14,1,1,2,0,0,1,0,1,5,Genie logiciel,1
0,35,24,25,0,1,1,1,4,0,0,1,8,Philosophie 3,1
1,32,23,10,1,1,3,0,0,1,1,1,5,Securite informatique,1
1,36,18,7,0,1,33,0,3,0,0,0,5,Philosophie 2,1
1,29,30,17,1,0,11,1,2,0,0,0,4,Application mobile 2,1
1,35,24,11,1,0,4,0,0,1,1,0,10,Big Data Analytics,0
1,32,17,11,1,0,5,1,4,0,1,1,7,Francais 1,0
1,25,3,20,1,0,15,1,0,0,1,0,7,Machine Learning,1
1,21,18,23,0,1,27,0,0,0,0,1,9,Reseaux informatiques,0
0,34,4,8,1,0,17,1,4,0,1,1,7,Algorithmes avances,1
0,33,2,5,0,0,1,1,3,1,0,0,5,Genie logiciel,0
1,28,17,23,0,1,3,0,1,0,1,1,5,Philosophie 1,1
1,21,18,18,1,0,21,0,0,1,1,1,6,Francais 3,1
0,22,8,24,0,0,2,0,4,0,0,0,6,Espagnol,0
1,29,30,1,1,0,22,0,1,1,1,0,10,Systemes d'exploitation,1
0,22,27,13,0,1,24,0,1,1,1,0,10,Philosophie 3,0
0,35,25,19,1,0,1,1,4,0,0,1,9,Philosophie 2,0
0,20,16,25,1,1,13,0,4,1,1,0,6,Francais 1,1
1,40,21,13,0,0,11,1,0,0,1,0,9,Philosophie 1,1
0,33,11,9,1,0,28,0,3,0,1,1,7,Fracais 2,0
0,31,20,14,0,1,24,1,1,0,1,1,4,Application mobile 1,0
1,32,25,20,0,1,4,0,2,0,1,0,5,Machine Learning,0
1,35,24,15,0,0,27,1,0,0,0,1,4,Philosophie 1,1
